,canonical
4124,CN[C@H](C)Cc1ccccc1OC
4125,NCCN1CCOCC1
4126,COP(=S)(OC)Oc1ccc(S(N)(=O)=O)cc1
4127,C[C@@H]1C[C@H](C)C(=O)C1=O
4128,CC(=O)SCc1ccco1
4129,Cc1ccc([C@@H](C)NC(=O)[C@@H](NC(=O)OC(C)C)C(C)C)cc1
4130,c1coc(Cn2cccc2)c1
4131,Brc1c(Br)c(Br)c(Br)c(Br)c1Br
4132,CCCCCCCCCC/C=C/C#N
4133,COC(=O)c1sccc1S(=O)(=O)NC(=O)Nc1nc(C)nc(OC)n1
4134,CCCCCCC
4135,ClC1=C(Cl)[C@]2(Cl)[C@@H]3[C@@H](Cl)[C@@H]4O[C@@H]4[C@@H]3[C@@]1(Cl)C2(Cl)Cl
4136,COC(=O)[C@@H](C)Oc1ccc(Oc2ncc(C(F)(F)F)cc2Cl)cc1
4137,CC1=NN(c2cc(Cl)c(S(=O)(=O)[O-])cc2Cl)C(=O)[C@@H]1/N=N/c1ccc(S(=O)(=O)[O-])cc1
4138,COc1ccccc1/N=N/c1c(S(=O)(=O)[O-])cc2cc(S(=O)(=O)[O-])cc(NC(C)=O)c2c1O
4139,CC1(C)[C@@H](O[C@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12
4140,ClCCOCCOCCCl
4141,COC(Cc1ccccc1)OC
4142,Cc1c(C(=O)O)c(O)cc2c1C(=O)c1c(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c(O)c1C2=O
4143,Nc1c(/N=N/c2ccc(-c3ccc(/N=N/c4cc(S(=O)(=O)[O-])c5ccccc5c4N)cc3)cc2)cc(S(=O)(=O)[O-])c2ccccc12
4144,Cc1cc(-c2ccc(/N=N/c3ccc4c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c(N)c4c3O)c(C)c2)ccc1/N=N/c1ccc2c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c(N)c2c1O
4145,O=C([O-])c1c(Cl)c(Cl)c(Cl)c(Cl)c1-c1c2cc(I)c(=O)c(I)c-2oc2c(I)c([O-])c(I)cc12
4146,O=c1[nH]c2cc(Cl)ccc2o1
4147,NS(=O)(=O)c1cc([C@@]2(O)NC(=O)c3ccccc32)ccc1Cl
4148,CN(C)CC/C=C1\c2ccccc2Sc2ccc(Cl)cc21
4149,CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
4150,O=C([O-])c1cc(O)c2c3nc4ccccc4oc-3cc(=O)c2n1
4151,CC[C@@](C)(Oc1ccc(C2(c3ccc(O[C@@](C)(CC)C(=O)O)cc3)CCCCC2)cc1)C(=O)O
4152,C(=C\c1ccccc1)\c1ccccc1
4153,Cc1cccc(C)c1NC(=O)CC12CCCN1CCC2
4154,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CCC=C(C)C
4155,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]1CC[C@@H]2O
4156,CC[N+](C)(C)c1cccc(O)c1
4157,COC(=O)c1ccccc1O
4158,Cc1ccc2ccc3cccc4ccc1c2c34
4159,Nc1cc(-c2ccncc2)c[nH]c1=O
4160,Cc1ccc2cccnc2c1
4161,CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1
4162,CC(C)Cc1nccs1
4163,Nc1cc(Cl)c(NC2=NCCN2)c(Cl)c1
4164,CCN(CC)CCNC(=O)c1ccc(NC(C)=O)cc1
4165,O=C(Oc1ccccc1)c1ccccc1C(=O)Oc1ccccc1
4166,COP(=O)(OC)O[C@H](c1ccc(Cl)cc1)P(=O)(OC)OC
4167,CC(C)(N)[C@H]1CC[C@@](C)(N)CC1
4168,CN1N=C(N)c2cn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c3ncnc1c23
4169,CCC(CC)(CC(=O)Nc1cccc(/C=C/c2nc(C3CCC3)cs2)c1)C(=O)O
4170,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C
4171,O[C@H](CN1CCC(Cc2ccc(F)cc2)CC1)c1ccc(Cl)cc1
4172,Cc1c[nH]c2ccccc12
4173,c1cc2c3c(cccc3c1)CC2
4174,CC/C(=N\OC/C=C/Cl)C1=C(O)C[C@H](C2CCOCC2)CC1=O
4175,CCOP(=O)(OCC)O/C(=C\Cl)c1ccc(Cl)cc1Cl
4176,NC(=O)CF
4177,CC(C)(C)Cl
4178,CC(C)O[Ti](OCCN(CCO)CCO)(OCCN(CCO)CCO)OC(C)C
4179,CCCCCCCCCCCCSC
4180,O=C1NC(c2ccccc2)(c2ccccc2)C(=O)N1COP(=O)(O)O
4181,O=C1CCCN1CCO
4182,CN(C)/C=N/c1c(I)cc(I)c(CCC(=O)[O-])c1I
4183,CC(=O)Nc1c(I)c(C(=O)[O-])c(I)c(N(C)C(C)=O)c1I
4184,CCCC[C@@H](CC)COC(=O)OOC(C)(C)C
4185,CCCCNC1CC(C)(C)NC(C)(C)C1
4186,CCCC[C@@H](CC)CO[P@@H](=O)OC[C@@H](CC)CCCC
4187,O=C(C(=O)c1ccc(Br)cc1)c1ccc(Br)cc1
4188,Clc1ccc([C@@H](Cn2ccnc2)OCc2csc3c(Cl)cccc23)c(Cl)c1
4189,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN[C@H](C)C3)c(F)c21
4190,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12
4191,O=C(NC[C@H](O)CO)c1c(I)c(C(=O)NC[C@@H](O)CO)c(I)c(N(CCO)C(=O)CO)c1I
4192,CC(=O)N(CC(O)CN(C(C)=O)c1c(I)c(C(=O)NC[C@H](O)CO)c(I)c(C(=O)NC[C@@H](O)CO)c1I)c1c(I)c(C(=O)NC[C@H](O)CO)c(I)c(C(=O)NC[C@@H](O)CO)c1I
4193,O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl
4194,O=S(=O)(O)c1ccccc1O
4195,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@@H](O)[C@H]1OC[C@H](O)[C@H]1O
4196,CC[C@@H]1CC[C@@H](CCC(=O)O)C1
4197,CC(=O)Oc1cc2c(s1)CCN([C@@H](C(=O)C1CC1)c1ccccc1F)C2
4198,Nc1ccccc1S(=O)(=O)c1ccccc1
4199,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21
4200,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12
4201,CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O
4202,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)/C=C\c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC
4203,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1
4204,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/CO)C(C)(C)CCC1
4205,CCCCCCCC(=O)CC[C@@H]1[C@@H](C/C=C\CCCC(=O)OC(C)C)[C@@H](O)C[C@H]1O
4206,CCN1CCC[C@@H]1CNC(=O)c1cc(S(=O)(=O)CC)ccc1OC
4207,CCCCCCCCCCCCCCCCCCN(C)C
4208,CCCCOCCOCCOC(C)=O
4209,O=C1CCCCO1
4210,CCCCOC(=O)CC#N
4211,COc1ccc([C@H](CN(C)C)C2(O)CCCCC2)cc1
4212,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CCCCC1
4213,N[C@@H](Cc1ccc(O)cc1)C(=O)O
4214,CCCC(CCC)C(=O)O
4215,O=C(Cc1ccccc1)c1ccccc1
4216,CC(C)(C)NCCO
4217,C=C[C@@H](N)CCC(=O)O
4218,CCN(CC)CCOC(=O)c1ccc(N)cc1
4219,CC(=O)[C@H]1CCOC1=O
4220,Nc1cc(N)cc(C(=O)O)c1
4221,N#CC(Br)(Br)C(N)=O
4222,N#Cc1c(Cl)cccc1Cl
4223,c1ccc2occc2c1
4224,Nc1nc(N)nc(-c2ccccc2)n1
4225,O=C(O)c1ccccc1
4226,O=C(c1ccccc1)[C@H](O)c1ccccc1
4227,O=C1C=CC(=O)C=C1
4228,c1ccc2sc(SSc3nc4ccccc4s3)nc2c1
4229,c1ccc2[nH]nnc2c1
4230,ClC(Cl)(Cl)c1ccccc1
4231,NNC(=O)c1ccccc1
4232,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1
4233,FC1(F)C(F)(F)C(F)(F)[C@]2(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)[C@]2(F)C1(F)F
4234,CCCC/C=C/C=C\C=O
4235,CC(C)=CCC[C@H](C)CC(=O)O
4236,CCc1nccnc1CC
4237,COc1ccc(O)cc1
4238,c1ccc(Nc2cccc3ccccc23)cc1
4239,N#Cc1ccncc1
4240,C[C@@H](N)[C@@H](O)c1ccccc1
4241,NCCCN1CCOCC1
4242,CC(C)c1ccc2c(c1)CC[C@H]1[C@](C)(CN)CCC[C@]21C
4243,O=[N+]([O-])c1cc[n+]([O-])cc1
4244,CC1(C)CC(=O)CC(C)(C)N1
4245,O=C(O)[C@@H](O)[C@@H](O)C(=O)O
4246,CC(C)CCC[C@@H](C)CCC[C@@H](C)CCCC[C@H](C)CCC[C@@H](C)CCCC(C)C
4247,Sc1ccccc1
4248,O=c1c2ccccc2c(=O)c2c1cc(Cl)c1[nH]c3c([nH]c12)c(Cl)cc1c(=O)c2ccccc2c(=O)c13
4249,COc1ccc2nc(NC(=O)Nc3ccccc3)sc2c1
4250,CC[C@@H](C(=O)OCCOCCN(CC)CC)c1ccccc1
4251,CN1CCN(c2cc3c(nn2)Oc2ccccc2N3C)CC1
4252,O=C(N/N=C/c1ccccc1O)c1ccncc1
4253,Cc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1
4254,CCOc1ccc2nc3cc(N)ccc3c(N)c2c1
4255,NS(=O)(=O)c1ccc(NC(=O)CCC(=O)O)cc1
4256,COc1ccc(S(=O)(=O)Nc2nnc(CC(C)C)s2)cc1
4257,O=C(Nc1ncc([N+](=O)[O-])s1)c1cccs1
4258,CC(C)(O)C(=O)O
4259,CC[C@@H]1C[C@H](N(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)C(C)=O)c2cc(C(F)(F)F)ccc2N1C(=O)OC(C)C
4260,CC(C)(O)c1ccc(CNC(=O)c2cccnc2Oc2ccc(F)cc2)cc1
4261,CNCc1ccc(NC(=O)c2c[nH]c3c2C(=O)CCC3)cc1
4262,C[C@@H](Cc1ccc(OCC(=O)O)cc1)NC[C@@H](O)c1csc(C(F)(F)F)n1
4263,Cc1nccn1-c1ccc(Sc2cccc(C3(C(N)=O)CCOCC3)c2)cc1
4264,Cc1cc(CCN2CCN(c3nsc4ccccc34)CC2)cc2c1NC(=O)CC2(C)C
4265,O=c1[nH]c2ccc([S@@](=O)CCN3CCC(Cc4ccc(F)cc4)CC3)cc2o1
4266,Nc1cc(Cl)c(O)c(Cl)c1
4267,O=C1CCC(C2CCCCC2)CC1
4268,O[C@H]1CC[C@H](C2CCCCC2)CC1
4269,O=C(Nc1ccccc1)c1cc([N+](=O)[O-])ccc1Cl
4270,O=C(O)c1ccc([Hg]Cl)cc1
4271,Cc1c(C(=O)NCCO)[n+]([O-])c2ccccc2[n+]1[O-]
4272,O[C@@](Cn1cncn1)(c1ccc(F)cc1)c1ccccc1F
4273,CCCCOP(=O)(O)OCCCC
4274,NC(=O)c1ccc([N+](=O)[O-])cc1
4275,CCCO[Si](OCCC)(OCCC)OCCC
4276,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)O
4277,CCCCCCNC(=O)n1cc(F)c(=O)[nH]c1=O
4278,CCCCCCCCCCCC[n+]1ccc2ccccc2c1
4279,CCCC(=O)Cl
4280,CCCCCCCCCl
4281,Oc1ccccc1Cl
4282,C[C@@H](Cl)C(=O)O
4283,O=C(O)CCCl
4284,O=[Cd]
4285,COc1ccc(OC)c([C@H](O)CNC(=O)CN)c1
4286,CSc1cnccn1
4287,C=C[C@@](C)(CCC=C(C)C)OC(=O)C(C)C
4288,CCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC
4289,CC(C)OC=O
4290,N#Cc1cccc(C#N)c1
4291,CCOC(=O)/C=C/C(=O)OCC
4292,CC[C@@H](C)COC(C)=O
4293,c1ccc(Cc2ccccc2)cc1
4294,C[C@H]1CNCCc2ccc(Cl)cc21
4295,Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2C)o1
4296,O=S(=O)(c1ccccc1)c1ccccc1
4297,CC[C@@H](C)OC(=O)c1ccc(O)cc1
4298,Cc1ccc(NC(=O)N(C)C)cc1NC(=O)N(C)C
4299,[O-][n+]1ccccc1SSc1cccc[n+]1[O-]
4300,C=COC[C@H]1CC[C@H](COC=C)CC1
4301,N#Cc1c(F)cccc1F
4302,C[C@@H](O)CN1CCN(CC(=O)[O-])CCN(CC(=O)[O-])CCN(CC(=O)[O-])CC1
4303,S=C=S
4304,Nc1c(NC/C=C\COc2cc(CN3CCCCC3)ccn2)c(=O)c1=O
4305,CN1[C@@H]2CC[C@H]1C[C@@H](NC(=O)n1c(=O)[nH]c3ccccc31)C2
4306,C1CCc2nnnn2CC1
4307,C[C@H](C(=O)O)c1ccc(/C=C2\CCCCC2=O)cc1
4308,CCCCCOc1ccc([C@H]2SC(=O)NC2=O)cc1OCC
4309,CC[N+](CC)(CC)CCOC(=O)C(C1CCCC1)C1CCCC1
4310,CCCCCCCCCCCCCCCCCCNC(=O)OC1CCN(C(=O)OC[C@H](COC(=O)N(Cc2cccc[n+]2CC)C(=O)c2ccccc2OC)OC)CC1
4311,CCOC(=O)c1ccc(OCCN2C[C@H](O)[C@@H](O)[C@H](O)[C@H]2CO)cc1
4312,CC[C@@H](C)N(C)C(=O)c1cc2ccccc2c(-c2ccccc2Cl)n1
4313,Cc1ccc(/C=N/n2c(-c3ccccc3)csc2=S)cc1
4314,CN(CCCN1c2ccccc2CCc2ccccc21)CC(=O)c1ccc(Cl)cc1
4315,CN(C)CCO[C@@H](c1ccc(Cl)cc1)c1ccccn1
4316,NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)O[C@@H]2CO)[C@H](N)[C@@H](O)[C@@H]1O
4317,Clc1ccc(C(Cl)(Cl)Cl)cn1
4318,CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2
4319,c1ccc(P(c2ccccc2)c2ccccc2)cc1
4320,c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1
4321,C[C@H](CCl)OP(=O)(O[C@@H](C)CCl)O[C@@H](C)CCl
4322,ClCCOP(OCCCl)OCCCl
4323,CCOC(=O)OCC
4324,CCN(C(=O)N(CC)c1ccccc1)c1ccccc1
4325,C=CC(=O)OCCOCCOC(=O)C=C
4326,CCOCCOCCOCC
4327,CCOP(=S)(OCC)SCCSCC
4328,COCCOCCO
4329,C1CN2CCN1CC2
4330,COc1ccc(OC)cc1
4331,CCCCCCCC/C=C\CCCCCCCCO
4332,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1
4333,ClC(Cl)(Cl)Br
4334,CC(C)(C)NC[C@H](O)COc1cccc2c1CCCC2=O
4335,C[C@@H](C(=O)O)c1cccc(C(=O)c2ccccc2)c1
4336,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
4337,C=C(C)[C@H]1CC=C(C)CC1
4338,Nc1nc(=O)[nH]cc1F
4339,O=C(O)Cc1sc(-c2ccccc2)nc1-c1ccc(Cl)cc1
4340,CC(C)=CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O
4341,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1F
4342,O=C[C@H]1CC=CCC1
4343,CS(=O)(=O)c1ccc(C(=O)C2C(=O)CCCC2=O)c([N+](=O)[O-])c1
4344,CC1=C(/C=C/C(C)=C/C=C\C(C)=C\C(=O)O)C(C)(C)CCC1
4345,SCc1ccccc1
4346,N#Cc1cccnc1
4347,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
4348,CCC1(CC)C(=O)C=CNC1=O
4349,O=C(OCC(COC(=O)c1ccccc1)(COC(=O)c1ccccc1)COC(=O)c1ccccc1)c1ccccc1
4350,COc1c2occc2c(OC)c2c(=O)cc(C)oc12
4351,Nc1ccc(S(=O)(=O)Nc2ccc(Cl)nn2)cc1
4352,O=C(O)CO
4353,O=CC=O
4354,CC(C)[C@H]1CC[C@@H](C)C[C@@H]1O
4355,CN(C)CCO[C@](C)(c1ccccc1)c1ccccn1
4356,Sc1nc2ccccc2s1
4357,NCCc1ccc(O)c(O)c1
4358,O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23
4359,Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1
4360,Nc1nc(N)nc(N)n1
4361,CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21
4362,O=S(=O)([O-])CCS
4363,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
4364,CCCCCCCCCCCCSCCOCCO
4365,N=C(N)n1cccn1
4366,FC(F)(F)COCC(F)(F)F
4367,Cc1c(I)c(=O)n(-c2ccccc2)n1C
4368,CC[C@@H](C(N)=O)N1CCCC1=O
4369,CC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O
4370,OC[C@H](O)CS
4371,CC(=O)c1ccc2ccc3ccccc3c2c1
4372,Nc1ccc(NCCO)c([N+](=O)[O-])c1
4373,Cc1cc(C)c(S(=O)(=O)[O-])cc1/N=N/c1cc(S(=O)(=O)[O-])c2ccccc2c1O
4374,COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(-c3ccc(C(C)=O)cc3)cc2)CC1
4375,[Be+2]
4376,COCCOCCOCCOCCO
4377,Cc1cccc(Oc2ccccc2)c1
4378,CCCCCCCCCCCCCCCCCCCl
4379,O=C(C[C@H](C(=O)OC1CCCCC1)S(=O)(=O)[O-])OC1CCCCC1
4380,CC/C(C)=N/O[Si](C)(O/N=C(\C)CC)O/N=C(\C)CC
4381,CC(C)(C)C(=O)C(Cl)Cl
4382,CCCOc1nn(C(=O)[N-]S(=O)(=O)c2ccccc2C(=O)OC)c(=O)n1C
4383,CCCCCC[C@H](CCCCCCCCCCC(=O)OC[C@@H](COC(C)=O)OC(C)=O)OC(C)=O
4384,CC(C)CCCCCCOC(=O)[C@@H]1CCCC[C@H]1C(=O)OCCCCCCC(C)C
4385,c1ccc2cnccc2c1
4386,C=C[C@@](C)(CCC=C(C)C)OC=O
4387,Cc1nc(-c2ccccn2)ncc1C(=O)Nn1cc(C)c2cc(F)ccc21
4388,CCCCCCCCCCCCOC(C)=O
4389,C[C@@H]1C(C)(C)C2=C(C(=O)CCC2)C1(C)C
4390,CC(=O)OCCCc1ccccc1
4391,COc1ccc(COC=O)cc1
4392,Oc1ccc(Cl)c2c1CCC2
4393,CC(C)=CCC/C(C)=C/CC/C(C)=C/CO
4394,O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(Oc2ncc(C(F)(F)F)cc2Cl)c(Cl)c1
4395,CC(C)OC(=O)C(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1
4396,OC[C@@H](O)[C@@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@@H](O)CO
4397,FC1(F)C(F)(F)C(F)(F)[C@@]2(F)[C@@](F)(C1(F)F)C(F)(F)C(F)(F)[C@]1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)[C@]12F
4398,CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1
4399,CC(C)C[C@@H](C)C[C@@H](C)C[C@@H](C)COC(=O)c1ccccc1C(=O)OC[C@H](C)C[C@H](C)C[C@@H](C)CC(C)C
4400,F[B-](F)(F)F
4401,c1ccc2sc(SN3CCOCC3)nc2c1
4402,CC(C)(C)NC[C@H](O)c1cc(Cl)c(N)c(Cl)c1
4403,C=C(Nc1ccc(OCC)cc1)Nc1ccc(OCC)cc1
4404,C[N@+]12CC[C@H](CC1)[C@H](OC(=O)C(O)(c1ccccc1)c1ccccc1)C2
4405,Oc1c(I)cc(Cl)c2cccnc12
4406,CC(C)/N=c1/cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1
4407,C=CCOC(=O)CCCCCC
4408,O=C(Nc1cccc(C(F)(F)F)c1)c1cc(Br)cc(Br)c1O
4409,COc1cc(C(=O)NCCCCCC(=O)O)cc(OC)c1OC
4410,O=S(=O)(Cl)Cl
4411,C=C(Cl)CSC(=S)N(CC)CC
4412,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
4413,O=S(=O)([O-])[S-]
4414,CC(=O)NS(=O)(=O)c1ccc(N)cc1
4415,C=C1C(C)(C)[C@@]2(Cl)[C@@H](Cl)[C@]1(Cl)C(Cl)(Cl)C2(Cl)Cl
4416,CN(N=O)C(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]1O
4417,O=C1CCC(=O)O1
4418,c1ccc([C@@H]2CO2)cc1
4419,Nc1ccc(S(=O)(=O)Nc2nccs2)cc1
4420,C=Cc1ccccc1
4421,Cc1cc(=O)oc2cc(O)ccc12
4422,C=CC(C)=O
4423,C[C@@H](CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1
4424,CCCC[C@@H](CC)COC(=O)[C@H](CC(=O)OC[C@@H](CC)CCCC)S(=O)(=O)[O-]
4425,CCCCCCOc1ccccc1C(N)=O
4426,CC(=O)Nc1ccc(S(=O)(=O)Nc2ccc([N+](=O)[O-])cc2)cc1
4427,CC[C@@H](C(=O)[C@@H](C)[C@@H](O)[C@H](C)CCc1ccc(C)c(O)c1C(=O)[O-])[C@H]1O[C@](CC)([C@H]2CC[C@](O)(CC)[C@H](C)O2)C[C@@H]1C
4428,O=C1C(O)=C(O)C(=O)C(O)=C1O
4429,CCCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
4430,C[C@H](N)CCCC(C)(C)O
4431,CCc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O
4432,COc1ccc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1O
4433,CCc1cccc(O)c1
4434,O=C(c1ccccc1)c1ccc(O)cc1
4435,Oc1ccc(C(=C(Cl)Cl)c2ccc(O)cc2)cc1
4436,O=C(O)/C=C/c1ccccc1
4437,O=C(NCCN1CCOCC1)c1ccc(Cl)cc1
4438,CCCCCCCCCCCCOCCCN
4439,CCc1cccc(CC)c1NC(=O)CN(CC(=O)O)CC(=O)O
4440,COc1ccc(C(=O)CCC(=O)O)c2ccccc12
4441,O=C(OCCO)c1ccccc1O
4442,O=C([O-])C[C@@H](S[Au])C(=O)[O-]
4443,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C
4444,O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O
4445,CCOc1ccc(C[C@H]2NC(=O)CCSSC[C@@H](C(=O)N3CCC[C@H]3C(=O)N[C@@H](CCCN)C(=O)NCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H]([C@@H](C)CC)NC2=O)cc1
4446,CCCC1([C@H](O)C/C=C/[C@H]2[C@H](O)CC(=O)[C@@H]2CCCCCCC(=O)OC)CCC1
4447,CSCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CCNC(=O)OC(C)(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O
4448,O=C1c2ccccc2C(=O)C1c1ccc(Br)cc1
4449,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C
4450,CN1[C@@H]2CC[C@H]1C[C@@H](OC(c1ccccc1)c1ccccc1)C2
4451,CC(C)(C)c1ccc(CN2CCN([C@@H](c3ccccc3)c3ccc(Cl)cc3)CC2)cc1
4452,OC(CCN1CCCCC1)(c1ccccc1)c1ccccc1
4453,O=C(O)CCc1nc2ccccc2[nH]1
4454,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CCF)c3c2F)CC1
4455,CC(C)=O
4456,NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1
4457,C[C@@H]1O[C@@H](O[C@@H]2C=C3CC[C@@H]4[C@H](CC[C@]5(C)[C@@H](c6ccc(=O)oc6)CC[C@]45O)[C@@]3(C)CC2)[C@H](O)[C@H](O)[C@H]1O
4458,C[C@@H](O)Cn1cnc2c1c(=O)n(C)c(=O)n2C
4459,O=NN(CCO)CCO
4460,CCCCN(CCCC)N=O
4461,C#CC1(O)CCCCC1
4462,Nc1cccc2c(O)nnc(O)c12
4463,OCC(F)(F)F
4464,CC(=O)CN(CC(C)=O)N=O
4465,Cc1ccc2nc(-c3ccc(N)cc3)sc2c1S(=O)(=O)O
4466,CC(=O)C(C)(C)C
4467,CN(C)S(=O)(=O)N(SC(F)(Cl)Cl)c1ccccc1
4468,CC(C)CO
4469,CCCCOCCOP(=O)(OCCOCCCC)OCCOCCCC
4470,Nc1nc(CC(=O)O)cs1
4471,Nc1nccs1
4472,CN(C)CCCCl
4473,Oc1cc(Cl)c(Cl)c(Cl)c1Cl
4474,Nc1ccc(C(=O)OC[C@H](O)CO)cc1
4475,COc1cc(C[C@H](C)N)c(OC)cc1C
