,canonical
494,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)/C=C/[C@@H](O)C4CC4)CC[C@@H]23)C[C@@H](O)C[C@@H]1O
495,CC(C)[C@@H]1NC(=O)[C@H](CCCC[NH3+])NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](NC(=O)[C@H]([NH3+])Cc2ccc3ccccc3c2)CSSC[C@@H](C(=O)N[C@H](C(N)=O)[C@@H](C)O)NC1=O
496,CSCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(OS(=O)(=O)[O-])cc1)NC(=O)[C@H](CC(=O)[O-])NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCC(=O)N1)[C@@H](C)O)C(=O)N[C@@H](CC(=O)[O-])C(=O)N[C@@H](Cc1ccccc1)C(N)=O
497,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)[O-])=C(SCC/[NH+]=C/N)C[C@H]12
498,C[C@@H]([NH3+])[C@@H](O)c1ccccc1
499,C/C(=C\C(=O)OCCCCCCCCC(=O)[O-])C[C@@H]1OC[C@H](C[C@@H]2O[C@H]2[C@@H](C)[C@H](C)O)[C@@H](O)[C@H]1O
500,CC(=O)N[C@H](Cc1ccc2ccccc2c1)C(=O)N[C@H](Cc1ccc(Cl)cc1)C(=O)N[C@H](Cc1cccnc1)C(=O)N[C@@H](CO)C(=O)N(C)[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCC[NH2+]C(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O
501,CC(=O)N[C@H](Cc1ccc2ccccc2c1)C(=O)N[C@H](Cc1ccc(Cl)cc1)C(=O)N[C@H](Cc1cccnc1)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(NC(=O)[C@@H]2CC(=O)NC(=O)N2)cc1)C(=O)N[C@H](Cc1ccc(NC(N)=O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCC[NH2+]C(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O
502,CC(=O)N[C@H](Cc1ccc2ccccc2c1)C(=O)N[C@H](Cc1ccc(Cl)cc1)C(=O)N[C@H](Cc1cccnc1)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](CCCNC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(N)=[NH2+])C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O
503,C[C@@H](Oc1cc(-c2cnn(C3CC[NH2+]CC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
504,C[C@@H](O[C@H]1OCC[N@H+](Cc2n[nH]c(=O)[nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
505,C[C@@H]([NH2+]CCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12
506,C[C@H](Cc1cc2c(c(C(N)=O)c1)N(CCCO)CC2)[NH2+]CCOc1ccccc1OCC(F)(F)F
507,C[C@H](Cc1ccc(O)c(O)c1)[C@@H](C)Cc1ccc(O)c(O)c1
508,COc1ccc(C[C@@H](C)[NH2+]C[C@H](O)c2ccc(O)c(NC=O)c2)cc1
509,C#CC[N@H+](C)[C@H](C)Cc1ccccc1
510,C[C@H](CCC(=O)[O-])[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
511,C[C@H](CCC(=O)[O-])[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
512,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O
513,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]12
514,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]12
515,C[C@H](Cn1cnc2c(N)ncnc21)OCP(=O)([O-])[O-]
516,CC(C)OC(=O)OCOP(=O)(CO[C@H](C)Cn1cnc2c(N)ncnc21)OCOC(=O)OC(C)C
517,C[C@@H]1[C@H](O)[C@@H](C)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H]([NH3+])[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)C[C@@H](O)[C@H](O)CC[C@@H](O)C[C@@H](O)CC(=O)O[C@H]1C)C[C@H](O)[C@H]2C(=O)[O-]
518,C[NH2+][C@@H]1[C@H](O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](NC(N)=[NH2+])[C@@H](O)[C@@H]3NC(N)=[NH2+])O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O
519,COc1cccc2c1C(=O)c1c([O-])c3c(c([O-])c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H]([NH3+])[C@@H](O)[C@H](C)O1
520,C[C@H]1[C@H](NC(=O)/C(=N\OC(C)(C)C(=O)[O-])c2csc(N)n2)C(=O)N1S(=O)(=O)[O-]
521,C[NH2+][C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)[O-])c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)([NH3+])[C@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O
522,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1
523,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1
524,COc1cccc2c1C(=O)c1c([O-])c3c(c([O-])c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H]([NH3+])[C@H](O)[C@H](C)O1
525,COc1cccc2c1C(=O)c1c([O-])c3c(c([O-])c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H]([NH3+])[C@H](O)[C@H](C)O1
526,CC(=O)[C@]1(O)Cc2c([O-])c3c(c([O-])c2[C@@H](O[C@H]2C[C@H]([NH3+])[C@H](O)[C@H](C)O2)C1)C(=O)c1ccccc1C3=O
527,C[C@@H]1O[C@@H]1P(=O)([O-])[O-]
528,CC(C)=CC[N@@H+]1CC[C@@]2(C)c3cc(O)ccc3C[C@@H]1[C@@H]2C
529,C[C@H]1c2cccc([O-])c2C(=O)C2=C([O-])[C@]3(O)C(=O)C(C(N)=O)=C([O-])[C@@H]([NH+](C)C)[C@@H]3[C@@H](O)[C@@H]21
530,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
531,CC(=O)OCC(=O)[C@@]1(OC(C)=O)[C@@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
532,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
533,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
534,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12
535,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)COC(=O)CCC(=O)[O-])[C@@]2(C)C=CC(=O)C=C12
536,CC(=O)[C@H]1CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C
537,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO
538,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccccc1)C(=O)CO
539,CC(=O)OCC(=O)[C@@]1(O)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
540,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3C(=O)C[C@]2(C)[C@@]1(O)C(=O)CO
541,C[C@H]1C[N@@H+](C[C@H](Cc2ccccc2)C(=O)NCC(=O)[O-])CC[C@@]1(C)c1cccc(O)c1
542,C=C(C)[C@@H]1CC[C@@]2(C1)C(C)=CCC[C@@H]2C
543,CC(C)[C@@H](CN1CC[C@@](C)(c2cccc(O)c2)[C@@H](C)C1)NC(=O)[C@H]1Cc2ccc(O)cc2CN1
544,C[C@H]1COc2c(N3CC[NH+](C)CC3)c(F)cc3c(=O)c(C(=O)[O-])cn1c23
545,C[N+](C)(C)C[C@H](O)CC(=O)[O-]
546,C[N+](C)(C)CC(=O)[O-]
547,C=CC[NH2+]CCCCCC[N+](C)(C)C
548,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C
549,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C
550,C[N+](C)(C)CCOC(N)=O
551,C[N+](C)(CCCCCC[N+](C)(C)C1c2ccccc2-c2ccccc21)C1c2ccccc2-c2ccccc21
552,C[N+]1(C)[C@@H]2C[C@H](OC(=O)C(O)(c3cccs3)c3cccs3)C[C@H]1[C@@H]1O[C@@H]12
553,C[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](OC(=O)[C@H](O)c1ccccc1)C2
554,C[N@+]1(CC2CC2)CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5
555,C[N+]1(C)CCC(=C(c2ccccc2)c2ccccc2)CC1
556,C[N+]1(C)CC[C@@H](OC(=O)[C@](O)(c2ccccc2)C2CCCC2)C1
557,COc1cc(C[C@@H]2c3c(cc(OC)c(OC)c3OC)CC[N@@+]2(C)CCCOC(=O)CCC(=O)OCCC[N@+]2(C)CCc3cc(OC)c(OC)c(OC)c3[C@@H]2Cc2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC
558,COc1cc2c(cc1OC)[C@@H](Cc1cc(OC)c(OC)c(OC)c1)[N@@+](C)(CCCOC(=O)CC/C=C/CCC(=O)OCCC[N@+]1(C)CCc3cc(OC)c(OC)cc3[C@H]1Cc1cc(OC)c(OC)c(OC)c1)CC2
559,COc1ccc(C[C@@H]2c3cc(OC)c(OC)cc3CC[N@@+]2(C)CCC(=O)OCCCCCOC(=O)CC[N@@+]2(C)CCc3cc(OC)c(OC)cc3[C@@H]2Cc2ccc(OC)c(OC)c2)cc1OC
560,COc1ccc2cc1Oc1cc3c(cc1OC)CC[N+](C)(C)[C@H]3Cc1ccc(cc1)Oc1c(OC)c(OC)cc3c1[C@@H](C2)[N+](C)(C)CC3
561,C[N+]1(C)CCC[C@H](OC(=O)C(O)(c2ccccc2)c2ccccc2)C1
562,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1
563,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1
564,C[N+]1(C)CCN(C[C@@](O)(c2ccccc2)C2CCCCC2)CC1
565,C[N@+]12CC[C@H](CC1)[C@H](OC(=O)C(O)(c1ccccc1)c1ccccc1)C2
566,CN(C)C(=O)Oc1ccc[n+](C)c1
567,C[n+]1ccccc1/C=N/O
568,COc1ccc(C[C@@H]2c3cc(OC)c(OC)cc3CC[N@+]2(C)CCC(=O)OCCCCCOC(=O)CC[N@@+]2(C)CCc3cc(OC)c(OC)cc3[C@H]2Cc2ccc(OC)c(OC)c2)cc1OC
569,C=C1c2cccc([O-])c2C(=O)C2=C([O-])[C@]3(O)C(=O)C(C(N)=O)=C([O-])[C@@H]([NH+](C)C)[C@@H]3[C@@H](O)[C@H]12
570,C[NH+](C)[C@@H]1C([O-])=C(C(N)=O)C(=O)[C@@]2(O)C([O-])=C3C(=O)c4c([O-])ccc(Cl)c4[C@@H](O)[C@H]3C[C@@H]12
571,COc1cccc([C@@]2(O)CCCC[C@@H]2C[NH+](C)C)c1
572,C[NH+](C)C[C@H](c1ccc(O)cc1)C1(O)CCCCC1
573,COc1ccc([C@@H](C[NH+](C)C)C2(O)CCCCC2)cc1
574,C[NH+](C)CC/C=C1/c2ccccc2COc2ccc(CC(=O)[O-])cc21
575,C[NH+](C)CC/C=C1/c2ccccc2Sc2ccc(Cl)cc21
576,C[NH+](C)CC[C@@H](c1ccc(Br)cc1)c1ccccn1
577,C[NH+](C)CC[C@@H](c1ccc(Br)cc1)c1ccccn1
578,C[NH+](C)CC[C@H](c1ccc(Cl)cc1)c1ccccn1
579,C[NH+](C)CC[C@](O)(c1ccccc1)c1ccccc1Cl
580,C[NH+](C)CC[C@H](c1ccccc1)c1ccccn1
581,C[NH+](C)CCc1c[nH]c2ccc(C[C@H]3COC(=O)N3)cc12
582,C[NH+](C)CCc1c[nH]c2ccc(Cn3cncn3)cc12
583,C[NH+](C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12
584,C[NH+](C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21
585,C[NH+](C)CCC[C@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21
586,C[NH+](C)CCC=C1c2ccccc2CCc2ccccc21
587,C[NH+](C)CCCN1c2ccccc2CCc2ccc(Cl)cc21
588,C[NH+](C)CCCN1c2ccccc2CCc2ccccc21
589,C[NH+](C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21
590,C[NH+](C)CCCN1c2ccccc2Sc2ccc(Cl)cc21
591,C[NH+](C)CCCN1c2ccccc2Sc2ccccc21
592,COc1ccc(CN(CC[NH+](C)C)c2ccccn2)cc1
593,C[NH+](C)CCN(Cc1ccccc1)c1ccccn1
594,C[NH+](C)CCn1nnnc1SCC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)Cc3csc(N)n3)[C@H]2SC1
595,C[NH+](C)CCO[C@H](c1ccc(Cl)cc1)c1ccccn1
596,C[NH+](C)CCOC(c1ccccc1)c1ccccc1
597,C[NH+](C)CCOC(=O)[C@H](c1ccccc1)C1(O)CCCC1
598,C[NH+](C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1
599,COc1cc(C(=O)NCc2ccc(OCC[NH+](C)C)cc2)cc(OC)c1OC
600,C[N@@H+](C/C=C/c1ccccc1)Cc1cccc2ccccc12
601,C#CC[N@H+](C)Cc1ccccc1
602,C[N@@H+](CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1
603,C[NH+](CCCl)CCCl
604,C[N@@H+]1[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12
605,C[N@H+]1[C@@H]2CC[C@@H]1C[C@@H](OC(c1ccccc1)c1ccccc1)C2
606,C[N@@H+]1[C@@H]2CC[C@H]1C[C@@H](OC(=O)[C@@H](CO)c1ccccc1)C2
607,C[N@H+]1[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@H]1O[C@H]12
608,C[N@@H+]1C[C@@H]2c3ccccc3Oc3ccc(Cl)cc3[C@H]2C1
609,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CC[N@H+](C)C2
610,COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)[N@H+](C)CC3
611,C[N@@H+]1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5
612,COc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@H]4[C@@H](C2)[N@H+](C)CC[C@@]341
613,C[N@@H+]1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5
614,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)[N@H+](C)CC[C@]314
615,C[N@@H+]1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5
616,COc1ccc2c3c1O[C@H]1C(=O)CC[C@H]4[C@@H](C2)[N@@H+](C)CC[C@]314
617,C[N@@H+]1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13
618,C[N@H+]1CC[C@H](CN2c3ccccc3Sc3ccccc32)C1
619,C[NH+]1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1
620,C[NH+]1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1
621,C[NH+]1CCC(=C2c3ccccc3CCc3cccnc32)CC1
622,C[NH+]1CCC(=C2c3ccccc3CCn3c(C=O)c[nH+]c32)CC1
623,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC[C@H]1CC[N@H+](C)CC1
624,C[N@H+]1CC[C@H](OC(c2ccccc2)c2ccccc2)CC1
625,COc1cc2c3cc1Oc1cc(ccc1O)C[C@@H]1c4c(cc(OC)c(O)c4Oc4ccc(cc4)C[C@@H]3[N@@H+](C)CC2)CC[N+]1(C)C
626,C[N@H+]1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3
627,C[N@@H+]1CCC[C@@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12
628,C[N@H+]1CCC[C@H]1c1cccnc1
629,C[N@H+]1CCC[C@@H](CC2c3ccccc3Sc3ccccc32)C1
630,C[N@H+]1CCC[C@H](n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1
631,C[N@@H+]1CCCC[C@@H]1CCN1c2ccccc2Sc2ccc([S@](C)=O)cc21
632,CSc1ccc2c(c1)N(CC[C@H]1CCCC[N@@H+]1C)c1ccccc1S2
633,C[NH+]1CCN(C(c2ccccc2)c2ccccc2)CC1
634,C[NH+]1CCN(C(=O)O[C@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1
635,C[NH+]1CCN(C2=[NH+]c3cc(Cl)ccc3Nc3ccccc32)CC1
636,C[NH+]1CCN(C2=[NH+]c3ccccc3Oc3ccc(Cl)cc32)CC1
637,CN(C)S(=O)(=O)c1ccc2c(c1)/C(=C\CCN1CC[NH+](C)CC1)c1ccccc1S2
638,C[NH+]1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1
639,C[NH+]1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1
640,C[N@H+]1CCN2c3ncccc3Cc3ccccc3[C@H]2C1
641,C[NH2+]/C(=C\[N+](=O)[O-])NCCSCc1ccc(C[NH+](C)C)o1
642,C[NH2+][C@@H]1CCc2[nH]c3ccc(C(N)=O)cc3c2C1
643,C[NH2+][C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21
644,C[NH2+][C@]1(c2ccccc2Cl)CCCCC1=O
645,C[NH2+]C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
646,C[NH2+]C[C@H](O)c1ccc(O)c(O)c1
647,C[NH2+]C[C@H](O)c1cccc(O)c1
648,C[NH2+]CC[C@H](Oc1cccc2ccccc12)c1cccs1
649,C[NH2+]CC[C@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1
650,C[NH2+]CCC[C@]12CC[C@H](c3ccccc31)c1ccccc12
651,C[NH2+]CCCC1c2ccccc2C=Cc2ccccc21
652,C[NH2+]CCCN1c2ccccc2CCc2ccccc21
653,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C
654,CC#CC[C@H](C)[C@H](O)/C=C/[C@@H]1[C@H]2C/C(=C/CCCC(=O)[O-])C[C@H]2C[C@H]1O
655,CC#CCn1c(N2CCC[C@@H]([NH3+])C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C
656,CC(C)[C@H]1CC[C@H](C(=O)N[C@H](Cc2ccccc2)C(=O)[O-])CC1
657,C[C@H](/N=C(\NC#N)Nc1cc[nH+]cc1)C(C)(C)C
658,COc1ccc(OC)c([C@@H](O)[C@@H](C)[NH3+])c1
659,C[C@H](O)C(=O)[O-]
660,C[C@@H]([NH2+]C(C)(C)C)C(=O)c1cccc(Cl)c1
661,C[C@@H](S)C(=O)NCC(=O)[O-]
662,CN1CCN(c2ccc3c(c2)N/C(=C2/C(=O)N=c4cccc(F)c4=C2N)N3)CC1
663,CC(C)(S)[C@@H]([NH3+])C(=O)[O-]
664,CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1
665,CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1
666,Cn1c(=O)n(-c2ccc(C(C)(C)C#N)cc2)c2c3cc(-c4cnc5ccccc5c4)ccc3ncc21
667,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)[O-]
668,CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)[O-]
669,CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)NCCS(=O)(=O)[O-]
670,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C
671,CC(C)(C)[NH2+]C[C@H](O)c1ccc(O)c(CO)c1
672,CC(C)(C)[NH2+]C[C@H](O)COc1nsnc1N1CCOCC1
673,CC(C)(C)[NH2+]C[C@H](O)COc1cccc2c1CCCC2=O
674,CC(C)(C)[NH2+]C[C@H](O)COc1ccccc1C1CCCC1
675,CC(C)(C)[NH2+]C[C@@H](O)c1cc(O)cc(O)c1
676,CC(C)(C)[NH2+]C[C@H](O)c1ccc(O)c(CO)c1
677,CC(C)(C)[NH2+]C[C@@H](O)c1ccc(O)c(CO)n1
678,CC(C)(C)[NH2+]C[C@@H](O)COc1cccc2c1C[C@H](O)[C@H](O)C2
679,CC(C)(C)[NH2+]C[C@@H](O)COc1cccc2c1CCC(=O)N2
680,CN(C)c1cc(NC(=O)C[NH2+]C(C)(C)C)c([O-])c2c1C[C@H]1C[C@H]3[C@H]([NH+](C)C)C([O-])=C(C(N)=O)C(=O)[C@@]3(O)C([O-])=C1C2=O
681,C[N@@H+](C/C=C/C#CC(C)(C)C)Cc1cccc2ccccc12
682,C[NH2+]C[C@@H](O)c1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1
683,CC(C)(C)C(=O)OCOP(=O)(COCCn1cnc2c(N)ncnc21)OCOC(=O)C(C)(C)C
684,CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1
685,COc1ccc(C(=O)CC(=O)c2ccc(C(C)(C)C)cc2)cc1
686,CC(C)(C)c1ccc(C[NH+]2CCN([C@@H](c3ccccc3)c3ccc(Cl)cc3)CC2)cc1
687,COc1ccccc1Oc1c([N-]S(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO
688,CC(C)(C)CC(C)(C)c1ccc(O)cc1
689,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2C[N@H+]1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1
690,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CC[N@H+]1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O
691,CC(C)(C(=O)[O-])c1ccc([C@H](O)CCC[N@H+]2CC[C@H](C(O)(c3ccccc3)c3ccccc3)CC2)cc1
692,CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)[O-])CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1
693,CC(C)(C(=O)c1cccnc1)c1cccnc1
694,CC(C)([NH3+])Cc1ccc(Cl)cc1
695,C[NH2+]C(C)(C)Cc1ccccc1
696,CC(C)([NH3+])Cc1ccccc1
697,CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)[O-]
698,CC(C)(CO)[C@@H](O)C(=O)NCCCO
699,CC(C)/[NH+]=C(N)/[NH+]=C(\N)Nc1ccc(Cl)cc1
700,CC(C)/N=c1\cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1
701,CC(C)[C@H]([NH3+])C(=O)OC[C@@H](CO)OCn1cnc2c(=O)nc(N)[nH]c21
702,CC(C)[C@H]([NH3+])C(=O)OCCOCn1cnc2c(=O)[nH]c(N)nc21
703,CC(C)[C@H](N)C(=O)OCCOCn1cnc2c(=O)nc(N)[nH]c21
704,COCCCOc1cc(C[C@@H](C[C@H]([NH3+])[C@@H](O)C[C@H](C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC
705,CC(C)[C@@]1(C(=O)N[C@H]2CC(=O)O[C@]2(O)CF)CC(c2nccc3ccccc23)=NO1
706,CC(C)[N+](C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)C(C)C
707,CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C
708,CC(C)[N@+]1(C)[C@@H]2CC[C@@H]1C[C@@H](OC(=O)[C@H](CO)c1ccccc1)C2
709,CC(C)[NH+](CC[C@@](C(N)=O)(c1ccccc1)c1ccccn1)C(C)C
710,CC(C)[NH+]1CCN(c2ccc(OC[C@H]3CO[C@](Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1
711,CC(C)[NH2+][C@H](C)Cc1ccc([123I])cc1
712,CC(C)[NH2+]C[C@H](O)COc1ccc(CCOCC2CC2)cc1
713,CC(C)[NH2+]C[C@H](O)c1cc(O)cc(O)c1
714,CC(C)[NH2+]C[C@@H](O)c1ccc(O)c(O)c1
715,CC(C)[NH2+]C[C@@H](O)c1ccc(NS(C)(=O)=O)cc1
716,CC(C)[NH2+]C[C@H](O)COc1ccc(CC(N)=O)cc1
717,COC(=O)CCc1ccc(OC[C@@H](O)C[NH2+]C(C)C)cc1
718,COCCc1ccc(OC[C@@H](O)C[NH2+]C(C)C)cc1
719,CC(C)[NH2+]C[C@@H](O)COc1ccc(CCOCC2CC2)cc1
720,CC(C)[NH2+]C[C@H](O)COc1ccc(COCCOC(C)C)cc1
721,CC(C)[NH2+]C[C@H](O)COc1cccc2[nH]ccc12
