,canonical
334,CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CS)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](N)Cc1ccccc1)C(C)C)C(C)C)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CS)C(=O)NCC(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)O)[C@@H](C)O)[C@@H](C)O)C(C)C
335,CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1
336,CC[C@H](C)[C@H](NC(=O)[C@H](CS)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(N)=O)NC(=O)CNC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CS)NC(=O)[C@@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CS)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CS)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CO)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CS)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](NC(=O)[C@@H](N)CC(C)C)[C@@H](C)O)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)O)C(=O)NCC(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CS)C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CCC(=O)O)C(=O)NCC(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)O)[C@@H](C)CC)[C@@H](C)O)[C@@H](C)O)C(C)C
337,CCc1cc2c(cc1CC)CC(NC[C@@H](O)c1ccc(O)c3[nH]c(=O)ccc13)C2
338,CC[C@H](C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](CS)NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CS)NC(=O)[C@@H](N)CCCCN)[C@@H](C)O)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CO)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccc(O)cc1)C(N)=O)[C@@H](C)O)C(C)C)[C@@H](C)O
339,O=C(NC[C@@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1
340,CC(C)NC[C@@H](O)COc1ccc(COCCOC(C)C)cc1
341,COC(=O)CCc1ccc(OC[C@@H](O)CNC(C)C)cc1
342,OCCN1C[C@H](O)[C@H](O)[C@@H](O)[C@@H]1CO
343,CC[N+](C)(C)Cc1ccccc1Br
344,Brc1c(NC2=NCCN2)ccc2nccnc12
345,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
346,O=C1CN=C(c2ccccn2)c2cc(Br)ccc2N1
347,CN(Cc1cc(Br)cc(Br)c1N)C1CCCCC1
348,CC(C)C[C@H]1C(=O)N2CCC[C@@H]2[C@]2(O)O[C@](NC(=O)[C@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@@H]4N(C)C3)(C(C)C)C(=O)N12
349,CC(C)(C)NC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@@H](CC1CCC1)C(=O)C(N)=O)C2(C)C)C(C)(C)C
350,COCCOC(=O)NCC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)O[C@@](OC[C@H]2O[C@H](O[C@H](C)[C@H](N)C(=O)O)[C@H](NC(C)=O)[C@@H](O)[C@H]2O)(C(=O)O)C[C@@H]1O
351,CCC[C@@H]1O[C@H]2C[C@@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@H]4[C@H](O)C[C@]3(C)[C@@]2(C(=O)CO)O1
352,CN(C)CCOC(c1ccccc1)c1ccccc1
353,CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1
354,CCCCN1CCCC[C@@H]1C(=O)Nc1c(C)cccc1C
355,CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5
356,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1
357,CS(=O)(=O)OCCCCOS(C)(=O)=O
358,CC[C@@H](C)C1(CC)C(=O)NC(=O)NC1=O
359,CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO
360,CN(Cc1ccc(C(C)(C)C)cc1)Cc1cccc2ccccc12
361,CC(C)C(=O)Oc1ccc(CO)cc1[C@H](CCN(C(C)C)C(C)C)c1ccccc1
362,Oc1ccc2c(c1)[C@@]13CCCC[C@]1(O)[C@@H](C2)N(CC1CCC1)CC3
363,NC(=N/CCCCCC/N=C(N)\N=C(/N)Nc1ccc(Cl)cc1)/N=C(/N)Nc1ccc(Cl)cc1
364,C=CCN1C[C@@H](C(=O)N(CCCN(C)C)C(=O)NCC)C[C@H]2c3cccc4[nH]cc(c34)C[C@H]21
365,CC(=O)O[C@@H](C)C[N+](C)(C)C
366,Cn1c(=O)c2c(ncn2C)n(C)c1=O
367,COc1ccc(CCN(C)CCC[C@](C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC
368,C=C1/C(=C/C=C2\CCC[C@]3(C)[C@H]2CC[C@H]3[C@@H](C)/C=C\[C@H](O)C2CC2)C[C@@H](O)C[C@@H]1O
369,C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@H]1O
370,COc1cc2c(cc1OC)C(=O)[C@H](CC1CCN(Cc3ccccc3)CC1)C2
371,CCOc1nc2cccc(C(=O)O[C@H](C)OC(=O)OC3CCCCC3)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1
372,CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1
373,NCCC[C@@H](N)CC(=O)NC[C@@H]1NC(=O)[C@H](CO)NC(=O)[C@H](N)CNC(=O)[C@@H]([C@@H]2CCN=C(N)N2)NC(=O)/C(=C/NC(N)=O)NC1=O
374,COc1cc(CNC(=O)CCCC/C=C\C(C)C)ccc1O
375,C[C@H](CS)C(=O)N1CCC[C@@H]1C(=O)O
376,C[N+](C)(C)CCOC(N)=O
377,NC(=O)N1c2ccccc2C=Cc2ccccc21
378,CC1(C)S[C@@H]2[C@@H](NC(=O)[C@@H](C(=O)[O-])c3ccccc3)C(=O)N2[C@H]1C(=O)[O-]
379,C[C@](Cc1ccc(O)c(O)c1)(NN)C(=O)O
380,CN(C)CCO[C@@H](c1ccc(Cl)cc1)c1ccccn1
381,CCC[C@@](C)(COC(N)=O)COC(=O)NC(C)C
382,Cc1cnc(C(=O)O)c[n+]1[O-]
383,O=NN(CCCl)C(=O)NCCCl
384,CC(C)(C)NC[C@@H](O)COc1cccc2c1CCC(=O)N2
385,COc1ccccc1OCCNC[C@H](O)COc1cccc2[nH]c3ccccc3c12
386,N[C@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CS[C@H]12)c1ccccc1
387,CC1=C(C(=O)O)N2C(=O)[C@H](NC(=O)[C@@H](N)c3ccc(O)cc3)[C@H]2SC1
388,NC(=O)CC[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](N)CSSC[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCCN=C(N)N)C(=O)NCC(N)=O)NC(=O)[C@@H](CC(N)=O)NC1=O
389,Cc1nnc(SCC2=C(C(=O)[O-])N3C(=O)[C@H](NC(=O)Cn4cnnn4)[C@@H]3SC2)s1
390,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@@H]12)c1csc(N)n1
391,CO/N=C(\C(=O)N[C@H]1C(=O)N2C(C(=O)[O-])=C(COC(C)=O)CS[C@H]12)c1csc(N)n1
392,CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)[O-])=C(COC(N)=O)CS[C@H]21
393,O=C([O-])CCSC[C@H]1O[C@@H]2O[C@H]3[C@H](O)[C@@H](O)[C@@H](O[C@H]4[C@H](O)[C@@H](O)[C@@H](O[C@H]5[C@H](O)[C@@H](O)[C@@H](O[C@H]6[C@H](O)[C@@H](O)[C@@H](O[C@H]7[C@H](O)[C@@H](O)[C@@H](O[C@H]8[C@H](O)[C@@H](O)[C@@H](O[C@H]9[C@H](O)[C@@H](O)[C@@H](O[C@H]1[C@H](O)[C@H]2O)O[C@@H]9CSCCC(=O)[O-])O[C@@H]8CSCCC(=O)[O-])O[C@@H]7CSCCC(=O)[O-])O[C@@H]6CSCCC(=O)[O-])O[C@@H]5CSCCC(=O)[O-])O[C@@H]4CSCCC(=O)[O-])O[C@@H]3CSCCC(=O)[O-]
394,C/C=C\C1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@@H]2SC1
395,CC(C)(O/N=C(/C(=O)N[C@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O
396,Nc1nc(/C(=C\CC(=O)O)C(=O)N[C@H]2C(=O)N3C(C(=O)O)=CCS[C@H]23)cs1
397,CO/N=C(/C(=O)N[C@H]1C(=O)N2C(C(=O)O)=CCS[C@H]12)c1csc(N)n1
398,CO/N=C(\C(=O)N[C@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c([O-])nn3C)CS[C@H]12)c1csc(N)n1
399,CO/N=C(\C(=O)N[C@H]1C(=O)N2C(C(=O)[O-])=C(COC(N)=O)CS[C@H]12)c1ccco1
400,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1
401,CCN(CC)C(=O)Nc1ccc(OC[C@@H](O)CNC(C)(C)C)c(C(C)=O)c1
402,CC1=C(C(=O)O)N2C(=O)[C@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1
403,C[C@@H]1O[C@@H](OC[C@@H]2O[C@@H](Oc3c(-c4ccc(OCCO)c(OCCO)c4)oc4cc(OCCO)cc(O)c4c3=O)[C@@H](O)[C@@H](O)[C@@H]2O)[C@@H](O)[C@@H](O)[C@H]1O
404,[CH2]CC=O
405,C=CC1=C(C(=O)O)N2C(=O)[C@H](NC(=O)/C(=N/OCC(=O)O)c3csc(N)n3)[C@H]2SC1
406,COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@H](O)C[C@@H](O)CC(=O)O)c1-c1ccc(F)cc1
407,O=C(O)COCCN1CCN([C@@H](c2ccccc2)c2ccc(Cl)cc2)CC1
408,CC(C)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](CCSCC(=O)NC[C@H](N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CS)C(=O)N[C@@H](CCCCN)C(N)=O)NC1=O
409,C[C@@H]1O[C@@]2(CS1)CN1CCC2CC1
410,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
411,COc1ccc(CC(C)(C)NC[C@H](O)c2cc(O)cc3c2OCC(=O)N3)cc1
412,CCCCCOc1ccc(-c2ccc(-c3ccc(C(=O)N[C@H]4C[C@@H](O)[C@@H](O)NC(=O)[C@@H]5[C@@H](O)[C@@H](C)CN5C(=O)[C@H]([C@@H](C)O)NC(=O)[C@H]([C@H](O)[C@@H](O)c5ccc(O)cc5)NC(=O)[C@@H]5C[C@@H](O)CN5C(=O)[C@H]([C@@H](C)O)NC4=O)cc3)cc2)cc1
413,C/N=C1\CN(O)C(c2ccccc2)=c2cc(Cl)ccc2=N1
414,NC(=N/CCCCCC/N=C(N)/N=C(\N)Nc1ccc(Cl)cc1)/N=C(\N)Nc1ccc(Cl)cc1
415,Nc1ccncc1
416,CCN(CC)CCC[C@H](C)Nc1ccnc2cc(Cl)ccc12
417,NS(=O)(=O)c1cc2c(cc1Cl)NC=NS2(=O)=O
418,CN(C)CC[C@@H](c1ccc(Cl)cc1)c1ccccn1
419,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21
420,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1
421,O=P(O)(O)C(O)P(=O)(O)O
422,NS(=O)(=O)c1cc([C@]2(O)NC(=O)c3ccccc32)ccc1Cl
423,O=c1[nH]c2cc(Cl)ccc2o1
424,[Se]
425,Cc1cc(C2CCCCC2)n(O)c(=O)c1
426,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCCN2CCC[C@@H](C(=O)O)N2C1=O
427,O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1
428,C/N=C(/NC#N)NCCSCc1nc[nH]c1C
429,CCn1nc(C(=O)O)c(=O)c2cc3c(cc21)OCO3
430,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O
431,Cl[Pt+2]Cl
432,CN(C)CCC[C@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21
433,CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1
434,CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1
435,CCC[C@@H]1C[C@H](C(=O)N[C@H]([C@@H]2O[C@@H](SC)[C@@H](O)[C@@H](O)[C@@H]2O)[C@H](C)Cl)N(C)C1
436,CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21
437,CCC(=O)O[C@@]1(C(=O)CCl)[C@H](C)C[C@@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@]3(F)[C@@H](O)C[C@@]21C
438,CCCC(=O)O[C@@]1(C(=O)CCl)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@]3(F)C(=O)C[C@]21C
439,CC(C)/N=c1\cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1
440,CCN(CC)CCOc1ccc(/C(=C(\Cl)c2ccccc2)c2ccccc2)cc1
441,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21
442,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1
443,Clc1cccc(Cl)c1NC1=NCCN1
444,CN[C@H]1C(=O)N[C@@H]2Cc3ccc(cc3)Oc3cc4cc(c3O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3NC(=O)CCCCCCCCC(C)C)Oc3ccc(cc3Cl)[C@@H](O)[C@@H]3NC(=O)[C@H](NC(=O)[C@@H]4NC(=O)[C@@H](NC2=O)c2cc(cc(O)c2Cl)Oc2ccc1cc2O)c1ccc(O)c(c1)-c1c(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)cc(O)cc1[C@@H](C(=O)NCCCN(C)C)NC3=O
445,COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1
446,O=C(O)[C@@H]1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O
447,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1
448,Cn1nnc(-c2ccc(-c3ccc(N4C[C@H](CO)OC4=O)cc3F)cn2)n1
449,CN1CCN(C2=c3ccccc3=Nc3ccc(Cl)cc3N2)CC1
450,COc1ccc(-c2ccc3cc(C(=O)O)ccc3c2)cc1[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2
451,CN1CCC(=C2c3ccccc3CCc3sccc32)CC1
452,COC(=O)[C@@H]1[C@H](OC(=O)c2ccccc2)C[C@H]2CC[C@@H]1N2C
453,Nc1ncnc2c1ncn2CCOCP(=O)(O)O
454,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2
455,CCC[C@H](N[C@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC
456,CCC[C@H](N[C@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC
457,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12
458,O=C1[C@H](CC[C@H](O)c2ccc(F)cc2)[C@@H](c2ccc(O)cc2)N1c1ccc(F)cc1
459,O=C([O-])c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)[O-])cc(=O)c34)cccc2o1
460,C/C=C\C(=O)N(CC)c1ccccc1C
461,C/C1=C2/[N-][C@H]([C@@H](CC(N)=O)[C@@]2(C)CCC(=O)NC[C@H](C)O[P@@](=O)(O)O[C@H]2[C@H](O)[C@H](n3cnc4cc(C)c(C)cc43)O[C@H]2CO)[C@@]2(C)N=C(/C(C)=C3\N=C(/C=C4\N=C1[C@@H](CCC(N)=O)C4(C)C)[C@@H](CCC(N)=O)[C@]3(C)CC(N)=O)[C@H](CCC(N)=O)[C@@]2(C)CC(N)=O
462,CN(C)CCC=C1c2ccccc2C=Cc2ccccc21
463,CN(C)CCOC(=O)[C@H](c1ccccc1)C1(O)CCCC1
464,O=[P@]1(N(CCCl)CCCl)NCCCO1
465,C/C=C/C[C@H](C)[C@@H](O)[C@H]1C(=O)N[C@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@H](C(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C
466,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1
467,CC(=O)O[C@]1(C(C)=O)CC[C@@H]2[C@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@@]4(C)[C@H]3CC[C@@]21C
468,O=C([O-])[O-]
469,C[C@@H]1C[C@H]2[C@H]3C[C@H](F)C4=CC(=O)C=C[C@@]4(C)[C@@]3(Cl)[C@@H](O)C[C@@]2(C)[C@@H]1C(=O)CO
470,Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O
471,NCCNc1ccc(NCCN)c2c1C(=O)c1ccncc1C2=O
472,C#C[C@]1(O)CC[C@H]2[C@H]3CCC4=Cc5oncc5C[C@@]4(C)[C@H]3CC[C@]21C
473,O=C1CN(/N=C\c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C([O-])=N1
474,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1
475,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@](O)(C(C)=O)C[C@H]3O[C@H]1C[C@@H](N)[C@H](O)[C@@H](C)O1
476,Cc1c(O)c(=O)ccn1C
477,CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN
478,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@H]1CCC(C)=C[C@@H]21
479,CNCCCN1c2ccccc2CCc2ccccc21
480,C[C@@H]1C[C@@H]2[C@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO
481,C[C@@H]1C[C@@H]2[C@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@H](O)C[C@]2(C)[C@]1(O)C(=O)CO
482,C[C@@H](N)Cc1ccccc1
483,COc1ccc2c(c1)[C@]13CCCC[C@H]1[C@H](C2)N(C)CC3
484,CC(C)C[C@@H](CN)CC(=O)O
485,CC(=O)[C@@]1(O)CC[C@@H]2[C@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@@]4(C)[C@H]3CC[C@]21C
486,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21
487,CC1=NS(=O)(=O)c2cc(Cl)ccc2N1
488,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F
489,O=C([O-])Cc1ccccc1Nc1c(Cl)cccc1Cl
490,NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1
491,Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@H]1SC(C)(C)[C@H]2C(=O)[O-]
492,CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1
493,O=c1nc[nH]c2c1ncn2[C@H]1CC[C@@H](CO)O1
494,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)CC(=O)O
495,CC(=O)OCC(=O)[C@@]1(OC(C)=O)[C@H](C)C[C@@H]2[C@H]3C[C@@H](F)C4=CC(=O)C=C[C@@]4(C)[C@@]3(F)[C@H](O)C[C@@]21C
496,O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O
497,CCCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@@H]2[C@H]3C[C@@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
498,C[C@H]1O[C@H](O[C@@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@@H](O[C@H]4CC[C@]5(C)[C@@H](CC[C@@H]6[C@H]5C[C@@H](O)[C@@]5(C)[C@H](C7=CC(=O)OC7)CC[C@@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@H]1O
499,COc1ccc2c3c1O[C@@H]1[C@H](O)CC[C@H]4[C@H](C2)N(C)CC[C@@]314
500,CN1C[C@@H](C(=O)N[C@@]2(C)O[C@]3(O)[C@H]4CCCN4C(=O)[C@@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@@H]21
501,COc1ccc([C@@H]2Sc3ccccc3N(CC[NH+](C)C)C(=O)[C@@H]2OC(C)=O)cc1
502,CCOc1ccc(C[C@H]2NC(=O)CCSSC[C@@H](C(=O)N3CCC[C@H]3C(=O)N[C@@H](CCCN)C(=O)NCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H]([C@@H](C)CC)NC2=O)cc1
503,OC[C@@H](S)CS
504,O=[N+]([O-])O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2O
505,CN(C)CCOC(c1ccccc1)c1ccccc1
506,CNC[C@@H](O)c1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1
507,OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1
508,CC(C)N(CC[C@](C(N)=O)(c1ccccc1)c1ccccn1)C(C)C
509,CCN(CC)C(=S)SSC(=S)N(CC)CC
510,CCCC(CCC)C(=O)O
511,C[C@@](N)(Cc1ccc(O)cc1)C(=O)O
512,CCCc1nc(C(C)(C)O)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1
513,COCCOC(=O)NCCCC[C@H](NC(=O)OCCOC)C(=O)NCCCCCO[P@@](C)(=O)O
514,CC(=O)O[C@]12CO[C@H]1C[C@@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@H](OC(=O)c4ccccc4)[C@@H]21)C3(C)C
515,C[C@H](c1cc2ccccc2s1)N(O)C(N)=O
516,O=C(O[C@H]1C[C@@H]2C[C@@H]3C[C@H](C1)N2CC3=O)c1c[nH]c2ccccc12
517,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1
518,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)[C@H]1c1ccccc1Cl
519,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)Nc4cccc(C(=O)O)c4)C3)[C@H](C)[C@H]12
520,CN(C)CC/C=C1/c2ccccc2CSc2ccccc21
521,CCN1C[C@@H](CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O
522,COc1cc2nc(N3CCN(C(=O)[C@H]4COc5ccccc5O4)CC3)nc(N)c2cc1OC
523,CN(C)CC/C=C1/c2ccccc2COc2ccccc21
524,O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1
525,N[C@H](C(=O)O)[C@H](O)c1ccc(O)c(O)c1
526,Cn1c(=O)c2c(ncn2C[C@@H](O)CO)n(C)c1=O
527,Clc1ccc(CO[C@H](Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1
